%time,field.x,field.y,field.z
1456328990349179983,-1.43043011427e-05,-2.35624313354e-05,1.93313255906e-05
1456328990370285987,-1.45272284746e-05,-2.35966697335e-05,1.91782385111e-05
1456328990390383005,-1.46375253797e-05,-2.35122203827e-05,1.89361840487e-05
1456328990410465955,-1.49078354239e-05,-2.35877528787e-05,1.86953604221e-05
1456328990430778026,-1.5243370831e-05,-2.35247045755e-05,1.86280593276e-05
1456328990450898885,-1.54171183705e-05,-2.35854193568e-05,1.83076888323e-05
1456328990471070051,-1.55529379845e-05,-2.35057815909e-05,1.82815536857e-05
1456328990491117000,-1.58636406064e-05,-2.35724896193e-05,1.80963248014e-05
1456328990511181116,-1.5894497931e-05,-2.34308645129e-05,1.79339975119e-05
1456328990531613111,-1.60774379969e-05,-2.35930904746e-05,1.77830800414e-05
1456328990551565885,-1.61644920707e-05,-2.37310811877e-05,1.76484853029e-05
1456328990571832895,-1.62202507257e-05,-2.35795706511e-05,1.76138520241e-05
1456328990591882944,-1.63874089718e-05,-2.36533328891e-05,1.74937471747e-05
1456328990613061904,-1.66095972061e-05,-2.36411109567e-05,1.72359675169e-05
1456328990633249998,-1.67777106166e-05,-2.36728712916e-05,1.72512546182e-05
1456328990653412103,-1.68171495199e-05,-2.37220466137e-05,1.7171689868e-05
1456328990673254966,-1.6856354475e-05,-2.36597061157e-05,1.70584782958e-05
1456328990693521976,-1.69431641698e-05,-2.36221879721e-05,1.68892920017e-05
1456328990715483903,-1.71506583691e-05,-2.37032428384e-05,1.68170168996e-05
1456328990735502958,-1.73566117883e-05,-2.35715061426e-05,1.65255844593e-05
1456328990756061077,-1.73882722855e-05,-2.3580211401e-05,1.64774820209e-05
1456328990777299880,-1.76193103194e-05,-2.35902175307e-05,1.63399830461e-05
1456328990797472953,-1.77933380008e-05,-2.3626345396e-05,1.60592541099e-05
1456328990817555904,-1.7976154387e-05,-2.36848175526e-05,1.58908069134e-05
1456328990837706089,-1.82715177536e-05,-2.35821276903e-05,1.57991990447e-05
1456328990857851028,-1.8421587348e-05,-2.34901502728e-05,1.55247479677e-05
1456328990878058910,-1.86995729804e-05,-2.37103745341e-05,1.52380004525e-05
1456328990899581909,-1.86984986067e-05,-2.36646220088e-05,1.50853142142e-05
1456328990921462059,-1.89850091934e-05,-2.34917089343e-05,1.4872713387e-05
1456328990941498994,-1.93187057972e-05,-2.36485332251e-05,1.4544634521e-05
1456328990961720943,-1.9532443583e-05,-2.36372545362e-05,1.42229214311e-05
1456328990981811046,-1.98667317629e-05,-2.35048100352e-05,1.39785781503e-05
1456328991003057003,-1.99448153377e-05,-2.35328197479e-05,1.3706406951e-05
1456328991023222923,-2.00158447027e-05,-2.34308376908e-05,1.35683819652e-05
1456328991043242931,-2.01350197196e-05,-2.36405864358e-05,1.34506195784e-05
1456328991063456058,-2.01911181211e-05,-2.35363602638e-05,1.34646892548e-05
1456328991083812952,-2.02294766903e-05,-2.34837889671e-05,1.32316127419e-05
1456328991105690002,-2.04762861133e-05,-2.34622702003e-05,1.30615353584e-05
1456328991125838041,-2.05481037498e-05,-2.33586356044e-05,1.30354955792e-05
1456328991146045923,-2.06028863788e-05,-2.35932067037e-05,1.28625482321e-05
1456328991166105985,-2.08736881614e-05,-2.34996944666e-05,1.26912385225e-05
1456328991186213016,-2.10791349411e-05,-2.34090164304e-05,1.23284041882e-05
1456328991206304073,-2.12211072445e-05,-2.34372630715e-05,1.20397828519e-05
1456328991226466894,-2.13560461998e-05,-2.35674902797e-05,1.18887327611e-05
1456328991246773004,-2.14191347361e-05,-2.34893873334e-05,1.17591187358e-05
1456328991267851114,-2.17305123806e-05,-2.35546797514e-05,1.16698764265e-05
1456328991288008928,-2.17925444245e-05,-2.35988050699e-05,1.13900534809e-05
1456328991308129072,-2.19581142068e-05,-2.35798820853e-05,1.1044562608e-05
1456328991328181982,-2.19649687409e-05,-2.34302610159e-05,1.08822844923e-05
1456328991348401069,-2.22369223833e-05,-2.35743612051e-05,1.08744941652e-05
1456328991368519067,-2.23461002111e-05,-2.35722646117e-05,1.04736402631e-05
1456328991388784885,-2.23776981235e-05,-2.35090970993e-05,1.04164786637e-05
1456328991409827947,-2.2607897222e-05,-2.35768675804e-05,1.01598225534e-05
1456328991430080890,-2.25753843784e-05,-2.35219359398e-05,1.00872308016e-05
1456328991450160026,-2.2758024931e-05,-2.35007703304e-05,9.89360660315e-06
1456328991470289945,-2.28854089975e-05,-2.35660612583e-05,9.80565994978e-06
1456328991490416049,-2.29076042771e-05,-2.35618397593e-05,9.54940840602e-06
1456328991510571002,-2.30034247041e-05,-2.34901994467e-05,9.52367261052e-06
1456328991530769109,-2.29622960091e-05,-2.34685629606e-05,9.36362147331e-06
1456328991551664113,-2.3232203722e-05,-2.3472930491e-05,9.06574502587e-06
1456328991571974992,-2.32948556542e-05,-2.35157594085e-05,8.87390971184e-06
1456328991592184066,-2.34289437532e-05,-2.35837638378e-05,8.60193222761e-06
1456328991612217903,-2.36592933536e-05,-2.3507194221e-05,8.36714878678e-06
1456328991633111953,-2.38101691008e-05,-2.35655486584e-05,8.2069247961e-06
1456328991652686119,-2.38082528114e-05,-2.35695615411e-05,7.93496146798e-06
1456328991672804117,-2.3990060389e-05,-2.36541554332e-05,7.62288793921e-06
1456328991693871974,-2.40212053061e-05,-2.35759347677e-05,7.50149786472e-06
1456328991713748931,-2.40534380078e-05,-2.36554533243e-05,7.53444805741e-06
1456328991733927965,-2.42515072227e-05,-2.35794752836e-05,7.25989565253e-06
1456328991754004001,-2.41700962186e-05,-2.35344305634e-05,7.05977827311e-06
1456328991774127960,-2.43682354689e-05,-2.35703229904e-05,6.79487660527e-06
1456328991795001983,-2.43209078908e-05,-2.35129117966e-05,6.89037665725e-06
1456328991814587116,-2.43352770805e-05,-2.35643297434e-05,6.65900185704e-06
1456328991835074901,-2.4437700212e-05,-2.36076295376e-05,6.4348898828e-06
1456328991855104923,-2.46295183897e-05,-2.35279917717e-05,6.40835985541e-06
1456328991875401973,-2.44927331805e-05,-2.35296443105e-05,6.29733353853e-06
1456328991896588087,-2.46600538492e-05,-2.35310599208e-05,6.2001619488e-06
1456328991916635990,-2.48510956764e-05,-2.35890597105e-05,6.06365390122e-06
1456328991936696052,-2.47068092227e-05,-2.35176593065e-05,6.02361187339e-06
1456328991956881999,-2.49216794968e-05,-2.35280185938e-05,5.8622289449e-06
1456328991977046966,-2.48485937715e-05,-2.3378276825e-05,5.70851415396e-06
1456328991997282981,-2.49678701162e-05,-2.34917983413e-05,5.60533553362e-06
1456328992017393112,-2.49906226993e-05,-2.34144046903e-05,5.42800948024e-06
1456328992037508964,-2.51578956842e-05,-2.35199272633e-05,5.32437413931e-06
1456328992058680057,-2.50922709703e-05,-2.35713452101e-05,5.09356409311e-06
1456328992078793048,-2.51401394606e-05,-2.34195962548e-05,5.07498532534e-06
1456328992098937988,-2.52675145864e-05,-2.34528914094e-05,4.98656816781e-06
1456328992119088888,-2.52977609634e-05,-2.33525618911e-05,4.73684147e-06
1456328992139271020,-2.53844261169e-05,-2.35313743353e-05,4.54684384167e-06
1456328992160510063,-2.54717975855e-05,-2.34686806798e-05,4.45729121566e-06
1456328992180654048,-2.548571527e-05,-2.35530376434e-05,4.16239798069e-06
1456328992200753927,-2.55089133978e-05,-2.3434703052e-05,4.04847338796e-06
1456328992221046924,-2.56911724806e-05,-2.3526352644e-05,3.80050912499e-06
1456328992241302967,-2.57854253054e-05,-2.35460087657e-05,3.55210192502e-06
1456328992261173963,-2.57293105125e-05,-2.35302463174e-05,3.5362623632e-06
1456328992281213998,-2.58000701666e-05,-2.34848484397e-05,3.35907079279e-06
1456328992302481889,-2.58462607861e-05,-2.34806254506e-05,3.102648817e-06
1456328992322642087,-2.59816855192e-05,-2.33778178692e-05,3.02016735077e-06
1456328992342839956,-2.59809106588e-05,-2.35394522548e-05,2.9105424881e-06
1456328992362905979,-2.58915454149e-05,-2.33903005719e-05,2.71694567055e-06
1456328992383044958,-2.60677725077e-05,-2.34538212419e-05,2.74864584208e-06
1456328992403089046,-2.60890096426e-05,-2.34196096659e-05,2.35593896359e-06
1456328992423413991,-2.61929452419e-05,-2.34037294984e-05,2.34697144479e-06
1456328992443551063,-2.62225419283e-05,-2.35927835107e-05,2.00550630689e-06
1456328992463633060,-2.6437920332e-05,-2.36180797219e-05,1.91635042429e-06
1456328992483704090,-2.63396590948e-05,-2.3558807373e-05,1.59612540156e-06
1456328992503755092,-2.62746304274e-05,-2.3408947885e-05,1.4503531158e-06
1456328992523972034,-2.64484256506e-05,-2.33895525336e-05,1.13680101931e-06
1456328992545093059,-2.64957457781e-05,-2.33509734273e-05,1.03988563642e-06
1456328992565323114,-2.66687631607e-05,-2.34532177448e-05,6.16118544713e-07
1456328992585681915,-2.66103476286e-05,-2.35222861171e-05,2.73503153585e-07
1456328992605737924,-2.672111094e-05,-2.35648781061e-05,9.73277550656e-08
1456328992625859975,-2.6798671484e-05,-2.34339669347e-05,-2.49196146615e-07
1456328992645968914,-2.68700689077e-05,-2.36112460494e-05,-3.35095217451e-07
1456328992666071891,-2.69404739141e-05,-2.34625682235e-05,-5.61814755201e-07
1456328992687158107,-2.68910616636e-05,-2.343352139e-05,-7.61921983212e-07
1456328992707568883,-2.69610822201e-05,-2.33816593885e-05,-1.04321781546e-06
1456328992727396965,-2.70699888468e-05,-2.34921380877e-05,-1.48241408169e-06
1456328992747649908,-2.70609170198e-05,-2.34463855624e-05,-1.63504518569e-06
1456328992767858028,-2.71320223808e-05,-2.35362648964e-05,-1.76223721355e-06
1456328992788024902,-2.71625041962e-05,-2.35634490848e-05,-1.97807960212e-06
1456328992808212995,-2.71285146475e-05,-2.34315946698e-05,-2.25982312113e-06
1456328992829608917,-2.71914482117e-05,-2.35058277845e-05,-2.41119172424e-06
1456328992849553108,-2.72147685289e-05,-2.34672471881e-05,-2.50793788582e-06
1456328992869431018,-2.72043526173e-05,-2.3528316617e-05,-2.85100955516e-06
1456328992890036106,-2.73322314024e-05,-2.34725579619e-05,-2.86873504519e-06
1456328992910059928,-2.73387670517e-05,-2.34756276011e-05,-3.07676382363e-06
1456328992930181026,-2.73842304945e-05,-2.3480938375e-05,-3.4370534122e-06
1456328992951205968,-2.7367118001e-05,-2.36192852259e-05,-3.59491333365e-06
1456328992971313953,-2.74387061596e-05,-2.34681263566e-05,-3.65365557373e-06
1456328992991508960,-2.7333304286e-05,-2.35110729933e-05,-3.85230630636e-06
1456328993011734008,-2.74194419384e-05,-2.35309660435e-05,-4.11665439606e-06
1456328993031713962,-2.74593830109e-05,-2.35230848193e-05,-4.12505306304e-06
1456328993051959037,-2.74345248938e-05,-2.33968690038e-05,-4.24675606191e-06
1456328993071943044,-2.7528232336e-05,-2.35696896911e-05,-4.57291081548e-06
1456328993091953992,-2.74459093809e-05,-2.34385430813e-05,-4.90230917931e-06
1456328993112085103,-2.75163859129e-05,-2.34417289495e-05,-5.11878803372e-06
1456328993132124900,-2.7515026927e-05,-2.33965680003e-05,-5.31147047877e-06
1456328993152686119,-2.74567872286e-05,-2.35132753849e-05,-5.62938079238e-06
1456328993172816991,-2.75739550591e-05,-2.3431186378e-05,-6.0314707458e-06
1456328993194114923,-2.75307476521e-05,-2.34619110823e-05,-6.48677423596e-06
1456328993214246034,-2.74406075478e-05,-2.34823927283e-05,-6.78987801075e-06
1456328993234324932,-2.75185286999e-05,-2.3542752862e-05,-7.08557516336e-06
1456328993254468917,-2.75973320007e-05,-2.34492436051e-05,-7.25553259254e-06
1456328993274543046,-2.75947958231e-05,-2.34465539455e-05,-7.61560201645e-06
1456328993294934988,-2.7530297637e-05,-2.34796136618e-05,-7.68667012453e-06
1456328993315066099,-2.75050073862e-05,-2.35463202e-05,-7.86953121424e-06
1456328993336088895,-2.76237040758e-05,-2.35090389848e-05,-8.05494263768e-06
1456328993356146097,-2.74855703115e-05,-2.35455200076e-05,-8.35747271776e-06
1456328993376401901,-2.75559157133e-05,-2.33969584107e-05,-8.59219059348e-06
1456328993396493911,-2.74670362473e-05,-2.35748291016e-05,-8.71695801616e-06
1456328993416764020,-2.74324446917e-05,-2.35802575946e-05,-9.08468291163e-06
1456328993436799049,-2.73840427399e-05,-2.34930932522e-05,-9.14163514972e-06
1456328993457007884,-2.74630874395e-05,-2.35510930419e-05,-9.27735492587e-06
1456328993478096008,-2.73096770048e-05,-2.35060498118e-05,-9.47696566582e-06
1456328993498233079,-2.73648262024e-05,-2.34598249197e-05,-9.59805101156e-06
1456328993518392086,-2.7385610342e-05,-2.34345555305e-05,-1.00546315312e-05
1456328993538754940,-2.73365497589e-05,-2.35327869654e-05,-1.02048568428e-05
1456328993558815956,-2.72639304399e-05,-2.35020875931e-05,-1.02928094566e-05
1456328993579865932,-2.72467941046e-05,-2.34164595604e-05,-1.04539744556e-05
1456328993600102901,-2.72131204605e-05,-2.35559850931e-05,-1.06917113066e-05
1456328993620227098,-2.72360473871e-05,-2.35662251711e-05,-1.08437418938e-05
1456328993640141010,-2.7251252532e-05,-2.35278829932e-05,-1.09564296901e-05
1456328993660334110,-2.7217951417e-05,-2.34506055713e-05,-1.1141359061e-05
1456328993680740118,-2.71530151367e-05,-2.36445903778e-05,-1.12740576267e-05
1456328993700608968,-2.72561013699e-05,-2.35744863749e-05,-1.14038355649e-05
1456328993721800088,-2.71606683731e-05,-2.35813051462e-05,-1.13230518997e-05
1456328993742511987,-2.71284878254e-05,-2.34616726637e-05,-1.1348593235e-05
1456328993764353036,-2.70798265934e-05,-2.35830754042e-05,-1.14424720407e-05
1456328993784432888,-2.71434277296e-05,-2.3567904532e-05,-1.14991515875e-05
1456328993804696083,-2.7046585083e-05,-2.35936716199e-05,-1.16181053221e-05
1456328993824635028,-2.71909713745e-05,-2.35128551722e-05,-1.15643069148e-05
1456328993844830989,-2.70296782255e-05,-2.35075697303e-05,-1.17472730577e-05
1456328993864902019,-2.71488338709e-05,-2.3573333025e-05,-1.186715886e-05
1456328993884840011,-2.71566033363e-05,-2.35178112984e-05,-1.19000375271e-05
1456328993905034065,-2.70928889513e-05,-2.35172212124e-05,-1.18595920503e-05
1456328993925093889,-2.70606637001e-05,-2.35336914659e-05,-1.18911251426e-05
1456328993946342945,-2.71164417267e-05,-2.35821574926e-05,-1.19228087366e-05
1456328993966451883,-2.7012321353e-05,-2.34864041209e-05,-1.19394890964e-05
1456328993986686944,-2.7035933733e-05,-2.35592231154e-05,-1.19945891201e-05
1456328994006752967,-2.70921558142e-05,-2.3518756032e-05,-1.19635775685e-05
1456328994026835918,-2.70436376333e-05,-2.34398260713e-05,-1.20364107192e-05
1456328994047029972,-2.70520448685e-05,-2.35269889235e-05,-1.1979175359e-05
1456328994067219018,-2.7003711462e-05,-2.35836923122e-05,-1.20260059834e-05
1456328994087523937,-2.69708573818e-05,-2.34814733267e-05,-1.21472977102e-05
1456328994107454061,-2.70742356777e-05,-2.34907716513e-05,-1.22359000146e-05
1456328994128762006,-2.70025730133e-05,-2.34580665827e-05,-1.2187872082e-05
1456328994148916006,-2.70978927612e-05,-2.34514832497e-05,-1.22846536338e-05
1456328994169013977,-2.69524872303e-05,-2.34544336796e-05,-1.2483612448e-05
1456328994189291000,-2.69033998251e-05,-2.33046934009e-05,-1.26374945045e-05
1456328994209266901,-2.69260138273e-05,-2.35316187143e-05,-1.28343343735e-05
1456328994230232000,-2.68356472254e-05,-2.34725832939e-05,-1.31706148386e-05
1456328994250679016,-2.66987621784e-05,-2.36184552312e-05,-1.32955133915e-05
1456328994270761013,-2.67609447241e-05,-2.35262423754e-05,-1.35533452034e-05
1456328994290786027,-2.65924274921e-05,-2.33593225479e-05,-1.36266306043e-05
1456328994311012029,-2.63579666615e-05,-2.35005006194e-05,-1.39749422669e-05
1456328994331216096,-2.65328764915e-05,-2.33907565475e-05,-1.41298159957e-05
1456328994351289987,-2.65317589045e-05,-2.34731078148e-05,-1.42886132002e-05
1456328994371407032,-2.63932287693e-05,-2.35024154186e-05,-1.46472543478e-05
1456328994391810894,-2.6359590888e-05,-2.34338447452e-05,-1.48800581694e-05
1456328994412070989,-2.63913601637e-05,-2.3410320282e-05,-1.49126365781e-05
1456328994432250976,-2.62709259987e-05,-2.35392510891e-05,-1.49738937616e-05
1456328994452455043,-2.63091653585e-05,-2.33909249306e-05,-1.52243837714e-05
1456328994472522020,-2.61161714792e-05,-2.35610321164e-05,-1.53645351529e-05
1456328994492731094,-2.60101914406e-05,-2.34611734748e-05,-1.56452983618e-05
1456328994513956069,-2.59681552649e-05,-2.33854308724e-05,-1.59341588616e-05
1456328994534118890,-2.58547574282e-05,-2.34683722258e-05,-1.61321625113e-05
1456328994554106950,-2.58045136929e-05,-2.35530853271e-05,-1.64506003261e-05
1456328994574300050,-2.5748732686e-05,-2.34886184335e-05,-1.64191544056e-05
1456328994594368934,-2.56190419197e-05,-2.34521642327e-05,-1.66588097811e-05
1456328994615559101,-2.55705446005e-05,-2.35252186656e-05,-1.67294025421e-05
1456328994635715961,-2.55620390177e-05,-2.35582768917e-05,-1.68008625507e-05
1456328994655855894,-2.54805237055e-05,-2.36014589667e-05,-1.70156806707e-05
1456328994675961017,-2.54150688648e-05,-2.36845180392e-05,-1.72220215201e-05
1456328994696150064,-2.53654748201e-05,-2.35038429499e-05,-1.74483671784e-05
1456328994717077016,-2.51076817513e-05,-2.35876113176e-05,-1.77013486624e-05
1456328994737291097,-2.50978112221e-05,-2.34555199742e-05,-1.79672658443e-05
1456328994757857084,-2.49608576298e-05,-2.34815239906e-05,-1.81019350886e-05
1456328994779855012,-2.47912481427e-05,-2.36689269543e-05,-1.83300063014e-05
1456328994799911975,-2.47972548008e-05,-2.34810784459e-05,-1.8612857163e-05
1456328994820072889,-2.46452659369e-05,-2.3553070426e-05,-1.86107248068e-05
1456328994840121984,-2.46039137244e-05,-2.35479041934e-05,-1.88025340438e-05
1456328994860693931,-2.45631366968e-05,-2.36535459757e-05,-1.89127027988e-05
1456328994881284952,-2.44497910142e-05,-2.36963734031e-05,-1.91032975912e-05
1456328994901233911,-2.432949543e-05,-2.35209807754e-05,-1.91450446844e-05
1456328994921540021,-2.43770509958e-05,-2.36179158092e-05,-1.9207957387e-05
1456328994944026947,-2.43676915765e-05,-2.35487565398e-05,-1.94009378552e-05
1456328994964047908,-2.42066845298e-05,-2.35748782754e-05,-1.95434376597e-05
1456328994984294891,-2.41506934166e-05,-2.3638869822e-05,-1.95420995355e-05
1456328995004487037,-2.40692779422e-05,-2.35618293285e-05,-1.97426900268e-05
1456328995025523900,-2.40207776427e-05,-2.36268848181e-05,-1.98133960366e-05
1456328995045721054,-2.40447670221e-05,-2.35148966312e-05,-1.98152169585e-05
1456328995066231012,-2.40437105298e-05,-2.36691236496e-05,-1.99649557471e-05
1456328995088376998,-2.39393621683e-05,-2.35418453813e-05,-2.00141042471e-05
1456328995110167980,-2.38672465086e-05,-2.34940871596e-05,-2.00303018093e-05
1456328995130260944,-2.3777782917e-05,-2.34891548753e-05,-2.02377736568e-05
1456328995150357007,-2.37609386444e-05,-2.350692451e-05,-2.03574076295e-05
1456328995170598983,-2.36079290509e-05,-2.35010489821e-05,-2.05004364252e-05
1456328995190690994,-2.36143544316e-05,-2.35443487763e-05,-2.07238733768e-05
1456328995210758924,-2.34295621514e-05,-2.3474009335e-05,-2.08356231451e-05
1456328995231010913,-2.34196469188e-05,-2.34860211611e-05,-2.11074128747e-05
1456328995251125097,-2.32355937362e-05,-2.34701409936e-05,-2.11143508554e-05
1456328995272119998,-2.31297954917e-05,-2.34819173813e-05,-2.13694646955e-05
1456328995292386054,-2.2903893888e-05,-2.35739201307e-05,-2.16385543346e-05
1456328995312437057,-2.2758589685e-05,-2.34806448221e-05,-2.18229308724e-05
1456328995332700967,-2.27018132806e-05,-2.35862866044e-05,-2.19329878688e-05
1456328995352847099,-2.24124535918e-05,-2.34451338649e-05,-2.2125056386e-05
1456328995372987985,-2.23309457302e-05,-2.35523089767e-05,-2.23389312625e-05
1456328995393146991,-2.21936002374e-05,-2.35871374607e-05,-2.25294753909e-05
1456328995413326025,-2.20329165459e-05,-2.3492564261e-05,-2.26257517934e-05
1456328995433482885,-2.19116851687e-05,-2.353515625e-05,-2.28002905846e-05
1456328995453826904,-2.19351187348e-05,-2.35283374786e-05,-2.28805691004e-05
1456328995474028110,-2.17730909586e-05,-2.3492591083e-05,-2.31679931283e-05
1456328995494021892,-2.17969402671e-05,-2.36849248409e-05,-2.31893271208e-05
1456328995514035940,-2.16453194618e-05,-2.35001176596e-05,-2.31349766254e-05
1456328995534238100,-2.14673489332e-05,-2.34722524881e-05,-2.34141722322e-05
1456328995554436922,-2.14911282063e-05,-2.35287189484e-05,-2.34455123544e-05
1456328995574512958,-2.15068981051e-05,-2.34891936183e-05,-2.34782084823e-05
1456328995594590902,-2.14495018125e-05,-2.36041322351e-05,-2.36761361361e-05
1456328995614792108,-2.12588563561e-05,-2.35773026943e-05,-2.34831646085e-05
1456328995634900093,-2.11290538311e-05,-2.35570818186e-05,-2.37385824323e-05
1456328995655039072,-2.11202561855e-05,-2.34627440572e-05,-2.38519281149e-05
1456328995675375938,-2.10962131619e-05,-2.35908478498e-05,-2.38578662276e-05
1456328995695405960,-2.09347963333e-05,-2.34738126397e-05,-2.4058483541e-05
1456328995715272903,-2.07819029689e-05,-2.35236942768e-05,-2.41846859455e-05
1456328995735692024,-2.07096859813e-05,-2.35881611705e-05,-2.4215233326e-05
1456328995755546092,-2.06519395113e-05,-2.35758200288e-05,-2.44630396366e-05
1456328995776609897,-2.04831495881e-05,-2.35374778509e-05,-2.4574431777e-05
1456328995797516107,-2.04028189182e-05,-2.3586179316e-05,-2.46211543679e-05
1456328995817301034,-2.02895835042e-05,-2.36047744751e-05,-2.47961059213e-05
1456328995837337970,-2.00479954481e-05,-2.34480962157e-05,-2.50207453966e-05
1456328995857640027,-1.99194476008e-05,-2.35692635179e-05,-2.50980645418e-05
1456328995877604961,-1.96392506361e-05,-2.37697139382e-05,-2.51251369715e-05
1456328995897713899,-1.95021077991e-05,-2.35880941153e-05,-2.52868711948e-05
1456328995918790102,-1.94360807538e-05,-2.36083418131e-05,-2.5574144721e-05
1456328995938998937,-1.91066265106e-05,-2.36194089055e-05,-2.57796913385e-05
1456328995960915088,-1.88738450408e-05,-2.36530572176e-05,-2.58895665407e-05
1456328995981148958,-1.86647668481e-05,-2.35273137689e-05,-2.60419726372e-05
1456328996001307964,-1.85767278075e-05,-2.36714169383e-05,-2.60472238064e-05
1456328996021409034,-1.83911934495e-05,-2.35066205263e-05,-2.62643814087e-05
1456328996041740894,-1.81977540255e-05,-2.37176671624e-05,-2.64679282904e-05
1456328996062810897,-1.81812435389e-05,-2.36947312951e-05,-2.65401601791e-05
1456328996083019018,-1.78836107254e-05,-2.36261621118e-05,-2.67711043358e-05
1456328996102910995,-1.77229866385e-05,-2.35474690795e-05,-2.68591463566e-05
1456328996123117923,-1.75861984491e-05,-2.35331222415e-05,-2.69704133272e-05
1456328996143217086,-1.74819722772e-05,-2.34855994582e-05,-2.70023822784e-05
1456328996164501905,-1.71770364046e-05,-2.36235916615e-05,-2.71342158318e-05
1456328996184653043,-1.72565206885e-05,-2.35766589642e-05,-2.72074788809e-05
1456328996204669952,-1.69989988208e-05,-2.35158517957e-05,-2.74225860834e-05
1456328996224854946,-1.68956279755e-05,-2.3570547998e-05,-2.73330390453e-05
1456328996245058059,-1.66542261839e-05,-2.35814973712e-05,-2.75312066078e-05
1456328996265218973,-1.64604261518e-05,-2.35612779856e-05,-2.77861744165e-05
1456328996285367012,-1.62283197045e-05,-2.35855102539e-05,-2.78001844883e-05
1456328996306586980,-1.6163520515e-05,-2.34751746058e-05,-2.79133707285e-05
1456328996326747894,-1.60350367427e-05,-2.36762151122e-05,-2.79815107584e-05
1456328996346831083,-1.59234181046e-05,-2.3515406251e-05,-2.79270857573e-05
1456328996367000102,-1.56904801726e-05,-2.36453995109e-05,-2.80595451593e-05
1456328996387064933,-1.5737336874e-05,-2.35037744045e-05,-2.82219856977e-05
1456328996407525062,-1.54314339161e-05,-2.35637813807e-05,-2.84909844398e-05
1456328996427722930,-1.50873303413e-05,-2.3564016819e-05,-2.85045593977e-05
1456328996447913885,-1.49983137846e-05,-2.35181480646e-05,-2.86486297846e-05
1456328996468040943,-1.47823855281e-05,-2.36300170422e-05,-2.86374539137e-05
1456328996488164901,-1.46053150296e-05,-2.35762655735e-05,-2.87890195847e-05
1456328996508316040,-1.44449770451e-05,-2.35529765487e-05,-2.88362413645e-05
1456328996528570890,-1.41240790486e-05,-2.3514868319e-05,-2.89625555277e-05
1456328996549916028,-1.40351325274e-05,-2.35968664289e-05,-2.90967404842e-05
1456328996571867942,-1.39878734946e-05,-2.36673235893e-05,-2.8991356492e-05
1456328996592041969,-1.3643693924e-05,-2.34916970134e-05,-2.90155261755e-05
1456328996612037897,-1.34909704328e-05,-2.3541225493e-05,-2.91177302599e-05
1456328996632244110,-1.34015783668e-05,-2.36801609397e-05,-2.93150752783e-05
1456328996652354955,-1.3266132772e-05,-2.35589951277e-05,-2.92359024286e-05
1456328996672604084,-1.31688445807e-05,-2.36257016659e-05,-2.94182568789e-05
1456328996693315029,-1.29770115018e-05,-2.35453560948e-05,-2.93940871954e-05
1456328996713398933,-1.26643568277e-05,-2.36907571554e-05,-2.94857531786e-05
1456328996733824968,-1.21983423829e-05,-2.37110033631e-05,-2.97702074051e-05
1456328996754163980,-1.18779994547e-05,-2.35917255282e-05,-2.98177152872e-05
1456328996774202108,-1.18456237018e-05,-2.37685322762e-05,-2.9870891571e-05
1456328996794666051,-1.13893456757e-05,-2.36971303821e-05,-2.990873456e-05
1456328996817713975,-1.10836073756e-05,-2.37087890506e-05,-3.01544398069e-05
1456328996837790012,-1.09881661832e-05,-2.36436143517e-05,-3.00747185946e-05
1456328996857916116,-1.09403401613e-05,-2.36752569675e-05,-3.00499141216e-05
1456328996877861022,-1.08357697725e-05,-2.35804468393e-05,-3.01305860281e-05
1456328996897875070,-1.07645660639e-05,-2.36347898841e-05,-3.00172656775e-05
1456328996918160915,-1.07238337398e-05,-2.36283257604e-05,-3.0121088028e-05
1456328996938472032,-1.06837876141e-05,-2.37164333463e-05,-3.01275074482e-05
1456328996958621978,-1.06121182442e-05,-2.36277356744e-05,-3.00803035498e-05
1456328996978880882,-1.04119040072e-05,-2.36921995878e-05,-3.01099509001e-05
1456328996999129056,-1.03874631226e-05,-2.37811341882e-05,-3.01724731922e-05
1456328997019362926,-1.03950530291e-05,-2.36299782991e-05,-3.02307635546e-05
1456328997041203975,-1.01464398205e-05,-2.36312761903e-05,-3.03170055151e-05
1456328997061398983,-1.0370092839e-05,-2.36159846187e-05,-3.03668111563e-05
1456328997082700967,-1.0001938045e-05,-2.36563354731e-05,-3.03876250982e-05
1456328997104779005,-9.79264080524e-06,-2.36030548811e-05,-3.05709630251e-05
1456328997124737024,-9.64948832989e-06,-2.35852867365e-05,-3.04502010345e-05
1456328997144849061,-9.25665795803e-06,-2.36350521445e-05,-3.05667161942e-05
1456328997165075063,-9.09695327282e-06,-2.37304508686e-05,-3.05241763592e-05
1456328997185173034,-8.9766100049e-06,-2.3643168807e-05,-3.05726259947e-05
1456328997206204891,-8.87153819203e-06,-2.36214131117e-05,-3.07242244482e-05
1456328997226437091,-8.63993763924e-06,-2.3612588644e-05,-3.06667149067e-05
1456328997246781110,-8.43043252826e-06,-2.37197637558e-05,-3.08796882629e-05
1456328997266884088,-8.23978483677e-06,-2.3668935895e-05,-3.06870698929e-05
1456328997286999940,-8.03978964686e-06,-2.3668935895e-05,-3.0685660243e-05
1456328997307190895,-7.7258951962e-06,-2.38089337945e-05,-3.09534192085e-05
1456328997327522039,-7.57365897298e-06,-2.36654222012e-05,-3.09864640236e-05
